Contract_Account_No,Customer,House_Number,Address,Meter_Number,Datetime_PST,Meter_kWh_Total,Transformer_ID,Structure_ID,Transformer_kWh_Total
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,08Feb2024:21:00:00.00,0.04,26730028,7556,13.19
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,08Feb2024:22:00:00.02,0.05,26730028,7556,13.67
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,08Feb2024:22:59:59.97,0.04,26730028,7556,11.75
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:00:00:00.00,0.05,26730028,7556,7.09
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:01:00:00.02,0.05,26730028,7556,6.46
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:01:59:59.97,0.05,26730028,7556,6.77
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:03:00:00.00,0.05,26730028,7556,5.89
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:04:00:00.02,0.05,26730028,7556,5.97
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:04:59:59.97,0.05,26730028,7556,6.22
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:06:00:00.00,0.05,26730028,7556,9
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:07:00:00.02,0.05,26730028,7556,9.48
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:07:59:59.97,0.05,26730028,7556,12.43
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:09:00:00.00,0.03,26730028,7556,9.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:10:00:00.02,0,26730028,7556,9.6
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:10:59:59.97,0,26730028,7556,9.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:12:00:00.00,0,26730028,7556,11.59
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:13:00:00.02,0,26730028,7556,8.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:13:59:59.97,0,26730028,7556,9.94
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:15:00:00.00,0,26730028,7556,15.99
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:16:00:00.02,0,26730028,7556,12.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:16:59:59.97,0,26730028,7556,19.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:18:00:00.00,0.05,26730028,7556,19.49
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:19:00:00.02,0.04,26730028,7556,16.8
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:19:59:59.97,0.05,26730028,7556,15.56
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:21:00:00.00,0.05,26730028,7556,14.15
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:22:00:00.02,0.05,26730028,7556,16.85
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Feb2024:22:59:59.97,0.04,26730028,7556,9.48
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:00:00:00.00,0.05,26730028,7556,7.35
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:01:00:00.02,0.05,26730028,7556,6.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:01:59:59.97,0.05,26730028,7556,6.91
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:03:00:00.00,0.05,26730028,7556,6.63
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:04:00:00.02,0.05,26730028,7556,6.4
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:04:59:59.97,0.05,26730028,7556,6.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:06:00:00.00,0.05,26730028,7556,8.13
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:07:00:00.02,0.05,26730028,7556,8.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:07:59:59.97,0.05,26730028,7556,9.67
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:09:00:00.00,0.04,26730028,7556,10.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:10:00:00.02,0,26730028,7556,11.76
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:10:59:59.97,0,26730028,7556,12.87
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:12:00:00.00,0,26730028,7556,13.32
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:13:00:00.02,0,26730028,7556,18.84
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:13:59:59.97,0,26730028,7556,11.39
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:15:00:00.00,0,26730028,7556,17.41
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:16:00:00.02,0,26730028,7556,12.99
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:16:59:59.97,0,26730028,7556,18.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:18:00:00.00,0.05,26730028,7556,19.39
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:19:00:00.02,0.05,26730028,7556,17.91
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:19:59:59.97,0.05,26730028,7556,13.6
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:21:00:00.00,0.04,26730028,7556,13.06
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:22:00:00.02,0.05,26730028,7556,12.63
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Feb2024:22:59:59.97,0.05,26730028,7556,12.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:00:00:00.00,0.05,26730028,7556,10.19
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:01:00:00.02,0.05,26730028,7556,8.06
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:01:59:59.97,0.05,26730028,7556,8.11
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:03:00:00.00,0.04,26730028,7556,7.98
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:04:00:00.02,0.05,26730028,7556,7.04
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:04:59:59.97,0.05,26730028,7556,8.11
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:06:00:00.00,0.05,26730028,7556,10.2
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:07:00:00.02,0.05,26730028,7556,9.04
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:07:59:59.97,0.05,26730028,7556,10.85
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:09:00:00.00,0.05,26730028,7556,12.28
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:10:00:00.02,0.05,26730028,7556,12.61
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:10:59:59.97,0.05,26730028,7556,12.3
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:12:00:00.00,0.05,26730028,7556,12.37
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:13:00:00.02,0,26730028,7556,12.13
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:13:59:59.97,0,26730028,7556,12.17
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:15:00:00.00,0,26730028,7556,13.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:16:00:00.02,0.01,26730028,7556,13.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:16:59:59.97,0.05,26730028,7556,14.31
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:18:00:00.00,0.05,26730028,7556,18.68
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:19:00:00.02,0.05,26730028,7556,22.2
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:19:59:59.97,0.04,26730028,7556,15.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:21:00:00.00,0.05,26730028,7556,15.5
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:22:00:00.02,0.05,26730028,7556,11.39
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Feb2024:22:59:59.97,0.05,26730028,7556,10.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:00:00:00.00,0.04,26730028,7556,7.36
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:01:00:00.02,0.05,26730028,7556,6.8
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:01:59:59.97,0.05,26730028,7556,6.28
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:03:00:00.00,0.05,26730028,7556,6.78
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:04:00:00.02,0.05,26730028,7556,5.95
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:04:59:59.97,0.05,26730028,7556,6.18
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:06:00:00.00,0.05,26730028,7556,7.58
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:07:00:00.02,0.05,26730028,7556,8.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:07:59:59.97,0.05,26730028,7556,12.29
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:09:00:00.00,0.05,26730028,7556,9.6
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:10:00:00.02,0.01,26730028,7556,10.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:10:59:59.97,0,26730028,7556,10.14
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:12:00:00.00,0,26730028,7556,9.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:13:00:00.02,0,26730028,7556,9.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:13:59:59.97,0,26730028,7556,10.06
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:15:00:00.00,0,26730028,7556,14.85
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:16:00:00.02,0,26730028,7556,14.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:16:59:59.97,0,26730028,7556,12.43
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:18:00:00.00,0.05,26730028,7556,16.55
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:19:00:00.02,0.04,26730028,7556,19.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:19:59:59.97,0.05,26730028,7556,13.77
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:21:00:00.00,0.04,26730028,7556,11.56
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:22:00:00.02,0.05,26730028,7556,11.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Feb2024:22:59:59.97,0.05,26730028,7556,9.99
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:00:00:00.00,0.04,26730028,7556,8.7
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:01:00:00.02,0.05,26730028,7556,7.52
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:01:59:59.97,0.05,26730028,7556,7.75
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:03:00:00.00,0.05,26730028,7556,7.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:04:00:00.02,0.05,26730028,7556,6.78
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:04:59:59.97,0.05,26730028,7556,8.07
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:06:00:00.00,0.05,26730028,7556,9.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:07:00:00.02,0.05,26730028,7556,10.53
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:07:59:59.97,0.05,26730028,7556,12.65
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:09:00:00.00,0.05,26730028,7556,13.2
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:10:00:00.02,0.01,26730028,7556,13.53
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:10:59:59.97,0,26730028,7556,11.95
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:12:00:00.00,0,26730028,7556,12.43
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:13:00:00.02,0,26730028,7556,9.5
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:13:59:59.97,0,26730028,7556,9.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:15:00:00.00,0,26730028,7556,12.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:16:00:00.02,0,26730028,7556,13.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:16:59:59.97,0,26730028,7556,17.77
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:18:00:00.00,0.05,26730028,7556,20.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:19:00:00.02,0.05,26730028,7556,18.01
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:19:59:59.97,0.04,26730028,7556,15.88
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:21:00:00.00,0.05,26730028,7556,15.67
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:22:00:00.02,0.05,26730028,7556,12.22
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Feb2024:22:59:59.97,0.04,26730028,7556,13.39
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:00:00:00.00,0.05,26730028,7556,9.36
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:01:00:00.02,0.05,26730028,7556,9.4
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:01:59:59.97,0.05,26730028,7556,8.31
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:03:00:00.00,0.05,26730028,7556,7.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:04:00:00.02,0.05,26730028,7556,7.71
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:04:59:59.97,0.05,26730028,7556,7
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:06:00:00.00,0.05,26730028,7556,9.07
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:07:00:00.02,0.04,26730028,7556,10.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:07:59:59.97,0.05,26730028,7556,13.04
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:09:00:00.00,0.05,26730028,7556,12.02
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:10:00:00.02,0,26730028,7556,11.79
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:10:59:59.97,0,26730028,7556,10.44
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:12:00:00.00,0,26730028,7556,11.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:13:00:00.02,0,26730028,7556,12.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:13:59:59.97,0,26730028,7556,12.26
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:15:00:00.00,0,26730028,7556,11.95
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:16:00:00.02,0,26730028,7556,16.36
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:16:59:59.97,0,26730028,7556,20.17
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:18:00:00.00,0.04,26730028,7556,17.03
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:19:00:00.02,0.04,26730028,7556,19.34
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:19:59:59.97,0.05,26730028,7556,14.58
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:21:00:00.00,0.05,26730028,7556,13.39
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:22:00:00.02,0.05,26730028,7556,13.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Feb2024:22:59:59.97,0.04,26730028,7556,10.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:00:00:00.00,0.05,26730028,7556,8.34
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:01:00:00.02,0.05,26730028,7556,10.59
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:01:59:59.97,0.05,26730028,7556,6.62
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:03:00:00.00,0.05,26730028,7556,6.03
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:04:00:00.02,0.05,26730028,7556,6.2
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:04:59:59.97,0.05,26730028,7556,7
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:06:00:00.00,0.05,26730028,7556,9.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:07:00:00.02,0.05,26730028,7556,11.15
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:07:59:59.97,0.04,26730028,7556,12.32
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:09:00:00.00,0.03,26730028,7556,11.22
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:10:00:00.02,0,26730028,7556,12.09
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:10:59:59.97,0,26730028,7556,10.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:12:00:00.00,0,26730028,7556,10.8
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:13:00:00.02,0,26730028,7556,9.28
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:13:59:59.97,0,26730028,7556,10.02
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:15:00:00.00,0,26730028,7556,11.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:16:00:00.02,0,26730028,7556,11.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:16:59:59.97,0,26730028,7556,18.59
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:18:00:00.00,0.05,26730028,7556,16.87
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:19:00:00.02,0.05,26730028,7556,16.78
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:19:59:59.97,0.05,26730028,7556,14.49
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:21:00:00.00,0.04,26730028,7556,13.21
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:22:00:00.02,0.05,26730028,7556,12.83
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Feb2024:22:59:59.97,0.05,26730028,7556,9.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:00:00:00.00,0.04,26730028,7556,7.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:01:00:00.02,0.05,26730028,7556,6.31
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:01:59:59.97,0.05,26730028,7556,6.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:03:00:00.00,0.05,26730028,7556,6.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:04:00:00.02,0.04,26730028,7556,6.62
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:04:59:59.97,0.05,26730028,7556,7.39
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:06:00:00.00,0.05,26730028,7556,11.68
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:07:00:00.02,0.04,26730028,7556,10.6
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:07:59:59.97,0.05,26730028,7556,13.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:09:00:00.00,0.04,26730028,7556,12.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:10:00:00.02,0,26730028,7556,14.1
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:10:59:59.97,0,26730028,7556,12.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:12:00:00.00,0,26730028,7556,10.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:13:00:00.02,0,26730028,7556,11.67
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:13:59:59.97,0,26730028,7556,14.62
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:15:00:00.00,0,26730028,7556,11.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:16:00:00.02,0,26730028,7556,9.5
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Feb2024:16:59:59.97,0.01,26730028,7556,15.03
